c18_CP		00:02:35.344	155.344	00:03:00.995	180.995	00:00:25.651	25.651	CST
c18_CP		00:03:01.184	181.184	00:04:29.401	269.401	00:01:28.217	88.217	CHO
c18_CP		00:04:29.941	269.941	00:09:34.220	574.22	00:05:04.279	304.279	CST
c18_CP		00:09:34.220	574.22	00:09:41.887	581.887	00:00:07.667	7.667	CHO
c18_CP		00:09:41.887	581.887	00:10:44.754	644.754	00:01:02.867	62.867	CCR
c18_CP		00:10:44.754	644.754	00:13:59.782	839.782	00:03:15.028	195.028	CSI
c18_CP		00:14:00.834	840.834	00:14:08.573	848.573	00:00:07.739	7.739	CHO
c18_CP		00:14:08.834	848.834	00:14:21.789	861.789	00:00:12.955	12.955	CST
c18_CP		00:14:22.162	862.162	00:14:56.475	896.475	00:00:34.313	34.313	CHO
c18_CP		00:14:56.711	896.711	00:17:30.907	1050.907	00:02:34.196	154.196	CST
c18_CP		00:17:31.122	1051.122	00:18:19.318	1099.318	00:00:48.196	48.196	CHO
c18_CP		00:18:19.613	1099.613	00:21:06.828	1266.828	00:02:47.215	167.215	CST
c18_CP		00:21:07.338	1267.338	00:30:01.064	1801.064	00:08:53.726	533.726	CSI
c18_CP		00:30:01.416	1801.416	00:31:03.809	1863.809	00:01:02.393	62.393	CST
c18_CI		00:02:53.069	173.069	00:02:59.114	179.114	00:00:06.045	6.045	T_P
c18_CI		00:03:17.371	197.371	00:03:34.687	214.687	00:00:17.316	17.316	T
c18_CI		00:03:58.916	238.916	00:03:59.310	239.31	00:00:00.394	0.394	T
c18_CI		00:05:01.102	301.102	00:05:01.532	301.532	00:00:00.430	0.43	T_V
c18_CI		00:05:25.595	325.595	00:05:46.523	346.523	00:00:20.928	20.928	T_V
c18_CI		00:06:01.978	361.978	00:06:03.978	363.978	00:00:02.000	2.0	T_V
c18_CI		00:06:23.553	383.553	00:06:24.128	384.128	00:00:00.575	0.575	T_V
c18_CI		00:06:33.796	393.796	00:06:46.554	406.554	00:00:12.758	12.758	T
c18_CI		00:06:58.977	418.977	00:07:04.916	424.916	00:00:05.939	5.939	T_P
c18_CI		00:07:14.620	434.62	00:07:33.820	453.82	00:00:19.200	19.2	T
c18_CI		00:07:33.820	453.82	00:07:33.826	453.826	00:00:00.006	0.006	T
c18_CI		00:07:45.704	465.704	00:08:16.705	496.705	00:00:31.001	31.001	T_V
c18_CI		00:08:49.156	529.156	00:08:50.887	530.887	00:00:01.731	1.731	T_V
c18_CI		00:09:10.040	550.04	00:09:12.079	552.079	00:00:02.039	2.039	T_V
c18_CI		00:09:21.194	561.194	00:09:23.002	563.002	00:00:01.808	1.808	T_V
c18_CI		00:09:35.195	575.195	00:09:47.810	587.81	00:00:12.615	12.615	T_V
c18_CI		00:10:04.502	604.502	00:10:07.771	607.771	00:00:03.269	3.269	T
c18_CI		00:10:12.310	612.31	00:10:27.233	627.233	00:00:14.923	14.923	T_V
c18_CI		00:10:32.002	632.002	00:11:13.464	673.464	00:00:41.462	41.462	T
c18_CI		00:11:26.656	686.656	00:14:01.495	841.495	00:02:34.839	154.839	T_V
c18_CI		00:14:21.416	861.416	00:14:28.867	868.867	00:00:07.451	7.451	T_V
c18_CI		00:14:29.181	869.181	00:14:31.534	871.534	00:00:02.353	2.353	T_P
c18_CI		00:14:42.651	882.651	00:15:05.416	905.416	00:00:22.765	22.765	T_V
c18_CI		00:15:20.259	920.259	00:15:23.338	923.338	00:00:03.079	3.079	T
c18_CI		00:15:36.396	936.396	00:15:48.024	948.024	00:00:11.628	11.628	T_V
c18_CI		00:15:55.063	955.063	00:17:26.614	1046.614	00:01:31.551	91.551	T
c18_CI		00:17:43.611	1063.611	00:17:44.093	1064.093	00:00:00.482	0.482	T_V
c18_CI		00:17:47.011	1067.011	00:18:01.954	1081.954	00:00:14.943	14.943	T
c18_CI		00:18:52.674	1132.674	00:18:53.227	1133.227	00:00:00.553	0.553	T_V
c18_CI		00:20:09.704	1209.704	00:20:13.295	1213.295	00:00:03.591	3.591	T_V
c18_CI		00:20:22.294	1222.294	00:20:25.658	1225.658	00:00:03.364	3.364	T_V
c18_CI		00:21:00.131	1260.131	00:21:01.471	1261.471	00:00:01.340	1.34	T_V
c18_CI		00:21:05.908	1265.908	00:21:19.666	1279.666	00:00:13.758	13.758	T_V
c18_CI		00:21:27.270	1287.27	00:21:52.762	1312.762	00:00:25.492	25.492	T
c18_CI		00:23:39.128	1419.128	00:23:40.439	1420.439	00:00:01.311	1.311	T_V
c18_CI		00:25:10.337	1510.337	00:25:33.992	1533.992	00:00:23.655	23.655	T
c18_CI		00:26:55.250	1615.25	00:26:56.364	1616.364	00:00:01.114	1.114	T_V
c18_CI		00:27:24.250	1644.25	00:27:32.455	1652.455	00:00:08.205	8.205	T_V
c18_CI		00:28:18.815	1698.815	00:28:22.994	1702.994	00:00:04.179	4.179	T_V
c18_CI		00:29:36.565	1776.565	00:31:07.563	1867.563	00:01:30.998	90.998	T_V
c18_JA		00:03:46.878	226.878	00:03:47.666	227.666	00:00:00.788	0.788	TC
c18_JA		00:04:20.436	260.436	00:04:20.993	260.993	00:00:00.557	0.557	TC
c18_JA		00:08:06.630	486.63	00:08:09.020	489.02	00:00:02.390	2.39	TC
c18_JA		00:13:19.055	799.055	00:13:19.657	799.657	00:00:00.602	0.602	TC
c18_JA		00:13:38.719	818.719	00:13:40.940	820.94	00:00:02.221	2.221	TC
c18_JA		00:14:29.816	869.816	00:14:31.020	871.02	00:00:01.204	1.204	TC
c18_JA		00:15:14.206	914.206	00:15:14.728	914.728	00:00:00.522	0.522	TC
c18_JA		00:16:48.232	1008.232	00:16:49.781	1009.781	00:00:01.549	1.549	TC
c18_JA		00:17:16.029	1036.029	00:17:16.825	1036.825	00:00:00.796	0.796	TC
c18_JA		00:17:19.436	1039.436	00:17:19.914	1039.914	00:00:00.478	0.478	TC
c18_JA		00:17:26.418	1046.418	00:17:27.922	1047.922	00:00:01.504	1.504	TC
c18_JA		00:17:33.383	1053.383	00:17:34.179	1054.179	00:00:00.796	0.796	TC
c18_JA		00:18:52.330	1132.33	00:18:52.976	1132.976	00:00:00.646	0.646	TC
